"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Aruba","ABW","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.18651008605957","","","","","","","","","16.3950805664062","","","","","","","","","","32.0831718444824","","","","","","","","","","","","",
"Africa Eastern and Southern","AFE","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Afghanistan","AFG","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.79236030578613","","","","","","9.46131038665771","12.5973300933838",
"Africa Western and Central","AFW","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Angola","AGO","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.8635301589966","17.4365100860596","","","","","","","",
"Albania","ALB","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.0448913574219","","","","","","","39.8893203735352","","","43.4903411865234","45.2791481018066","","","","","46.3533401489258","","","","","",
"Andorra","AND","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.3038711547852","51.4541816711426","43.9101715087891","49.9506492614746","","","","","","","","47.8374099731445","47.5452003479004","47.3496894836426","","","","","","61.2193908691406",
"Arab World","ARB","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.1061515808105","","","","","","","","","","","53.0705108642578","67.1230316162109","69.1401596069336","71.5237579345703","","73.4796371459961","",
"Argentina","ARG","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.2933502197266","","42.1566314697266","","","","","","","","","","","","","","","","","","","",
"Armenia","ARM","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.5830764770508","","","","","","","","","","90.2376098632812","","","","91.8374328613281","","90.0966491699219","","","89.880859375","","",
"American Samoa","ASM","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","36.0716094970703","","","","","","42.0999984741211","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","21.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.1210021972656","65.0338516235352","66.7138366699219","68.1897811889648","70.0889587402344","70.8557434082031","72.7989730834961","74.0616683959961","76.4830169677734","72.037353515625","73.5959625244141","75.5475769042969","76.4180374145508","77.261360168457","78.3257598876953","79.0479278564453","80.0530319213867","","",
"Austria","AUT","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","38.3216514587402","","","","","","","","","","50.7143898010254","","","","","","","","","","52.065128326416","","","","","","","","","","","","","","74.2021636962891","","73.5906066894531","72.4694595336914","75.810188293457","76.5560989379883","76.4276962280273","76.9751129150391","77.3063583374023","78.4265899658203","79.0129013061523","79.3689804077148","79.6625823974609","","80.6740493774414","","","",
"Azerbaijan","AZE","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.5263214111328","","","","","","","","88.435417175293","88.5401382446289","88.6104888916016","88.6454010009766","88.6587829589844","88.7130889892578","88.7197418212891","88.7141723632812","88.6650772094727","88.6644515991211","88.5012283325195","88.4309387207031","88.4195785522461","","","",
